timestamp,temperature,humidity,alert,device,city,lat,lon
2025-07-25 10:42:28,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:29,43.75,72.88,HIGH,device002,,,
2025-07-25 10:42:30,28.15,32.06,NORMAL,device003,,,
2025-07-25 10:42:31,25,100,NORMAL,device002,,,
2025-07-25 10:42:34,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:34,44.06,65.02,HIGH,device002,,,
2025-07-25 10:42:35,32.16,47.41,NORMAL,device003,,,
2025-07-25 10:42:36,25,100,NORMAL,device002,,,
2025-07-25 10:42:40,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:40,30.98,63.77,NORMAL,device002,,,
2025-07-25 10:42:40,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:41,40.82,68.33,HIGH,device003,,,
2025-07-25 10:42:42,25,100,NORMAL,device002,,,
2025-07-25 10:42:46,42.53,54.45,HIGH,device002,,,
2025-07-25 10:42:46,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:47,21.85,86.8,NORMAL,device003,,,
2025-07-25 10:42:47,21.85,86.8,NORMAL,device003,,,
2025-07-25 10:42:48,25,100,NORMAL,device002,,,
2025-07-25 10:42:48,25,100,NORMAL,device002,,,
2025-07-25 10:42:51,37.48,51.51,NORMAL,device002,,,
2025-07-25 10:42:52,30.76,68,NORMAL,device003,,,
2025-07-25 10:42:52,30.76,68,NORMAL,device003,,,
2025-07-25 12:23:21,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:42:53,47.67,33.39,HIGH,device003,,,
2025-07-25 10:42:54,25,100,NORMAL,device002,,,
2025-07-25 10:42:54,25,100,NORMAL,device002,,,
2025-07-25 10:42:57,24.82,76.94,NORMAL,device002,,,
2025-07-25 10:42:58,47.22,32.38,HIGH,device003,,,
2025-07-25 10:42:58,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:00,25,100,NORMAL,device002,,,
2025-07-25 10:43:03,23.8,49.46,NORMAL,device002,,,
2025-07-25 10:43:04,27.11,37.94,NORMAL,device003,,,
2025-07-25 10:43:04,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:04,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:06,25,100,NORMAL,device002,,,
2025-07-25 10:43:06,25,100,NORMAL,device002,,,
2025-07-25 10:43:08,23.85,51.74,NORMAL,device002,,,
2025-07-25 10:43:09,44.49,70.03,HIGH,device003,,,
2025-07-25 10:43:11,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:12,25,100,NORMAL,device002,,,
2025-07-25 10:43:14,36.12,78.9,NORMAL,device002,,,
2025-07-25 10:43:15,25.31,64.43,NORMAL,device003,,,
2025-07-25 10:43:16,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:17,25,100,NORMAL,device002,,,
2025-07-25 10:43:16,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:20,31.11,68.07,NORMAL,device002,,,
2025-07-25 10:43:21,36.5,65.19,NORMAL,device003,,,
2025-07-25 10:43:23,30.91,68,NORMAL,device003,,,
2025-07-25 12:23:26,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:43:23,25,100,NORMAL,device002,,,
2025-07-25 10:43:23,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:26,45.31,35.17,HIGH,device002,,,
2025-07-25 10:43:26,35.97,35.12,NORMAL,device003,,,
2025-07-25 10:43:28,25,100,NORMAL,device002,,,
2025-07-25 10:43:28,25,100,NORMAL,device002,,,
2025-07-25 10:43:29,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:29,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:31,49.42,75.58,HIGH,device002,,,
2025-07-25 10:43:31,40.12,44.37,HIGH,device003,,,
2025-07-25 10:43:35,25,100,NORMAL,device002,,,
2025-07-25 10:43:35,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:37,25.33,66.38,NORMAL,device003,,,
2025-07-25 10:43:36,28.24,48.55,NORMAL,device002,,,
2025-07-25 10:43:35,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:37,25.33,66.38,NORMAL,device003,,,
2025-07-25 10:43:40,25,100,NORMAL,device002,,,
2025-07-25 10:43:42,30.91,68,NORMAL,device003,,,
2025-07-25 10:43:42,45.4,45.81,HIGH,device002,,,
2025-07-25 10:43:42,32.2,89.36,NORMAL,device003,,,
2025-07-25 10:43:45,25,100,NORMAL,device002,,,
2025-07-25 10:43:48,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:48,27.08,61.53,NORMAL,device002,,,
2025-07-25 10:43:48,25.15,38.87,NORMAL,device003,,,
2025-07-25 10:43:51,25,100,NORMAL,device002,,,
2025-07-25 12:23:31,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:43:53,30.76,68,NORMAL,device003,,,
2025-07-25 10:43:53,24.14,60.77,NORMAL,device002,,,
2025-07-25 10:43:54,29.19,67.02,NORMAL,device003,,,
2025-07-25 10:43:53,24.14,60.77,NORMAL,device002,,,
2025-07-25 10:43:54,29.19,67.02,NORMAL,device003,,,
2025-07-25 10:43:56,25,100,NORMAL,device002,,,
2025-07-25 10:43:59,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:00,30.82,85.0,NORMAL,device002,,,
2025-07-25 10:44:00,22.78,49.74,NORMAL,device003,,,
2025-07-25 10:44:02,25,100,NORMAL,device002,,,
2025-07-25 10:44:05,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:05,39.14,75.58,NORMAL,device002,,,
2025-07-25 10:44:05,46.46,55.73,HIGH,device003,,,
2025-07-25 10:44:08,25,100,NORMAL,device002,,,
2025-07-25 10:44:10,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:10,30.43,38.0,NORMAL,device002,,,
2025-07-25 10:44:11,23.54,51.64,NORMAL,device003,,,
2025-07-25 10:44:10,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:13,25,100,NORMAL,device002,,,
2025-07-25 10:44:16,48.37,46.05,HIGH,device002,,,
2025-07-25 10:44:16,35.79,88.24,NORMAL,device003,,,
2025-07-25 10:44:17,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:17,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:19,25,100,NORMAL,device002,,,
2025-07-25 10:44:22,38.86,76.01,NORMAL,device002,,,
2025-07-25 12:23:37,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:44:22,38.72,82.99,NORMAL,device003,,,
2025-07-25 10:44:22,38.86,76.01,NORMAL,device002,,,
2025-07-25 10:44:22,38.72,82.99,NORMAL,device003,,,
2025-07-25 10:44:23,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:23,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:25,25,100,NORMAL,device002,,,
2025-07-25 10:44:28,24.64,59.64,NORMAL,device002,,,
2025-07-25 10:44:28,35.48,78.59,NORMAL,device003,,,
2025-07-25 10:44:29,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:30,25,100,NORMAL,device002,,,
2025-07-25 10:44:34,22.21,64.45,NORMAL,device002,,,
2025-07-25 10:44:34,45.01,83.78,HIGH,device003,,,
2025-07-25 10:44:35,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:36,25,100,NORMAL,device002,,,
2025-07-25 10:44:40,35.92,78.47,NORMAL,device002,,,
2025-07-25 10:44:40,22.45,72.01,NORMAL,device003,,,
2025-07-25 10:44:40,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:40,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:42,25,100,NORMAL,device002,,,
2025-07-25 10:44:45,36.78,64.03,NORMAL,device002,,,
2025-07-25 10:44:46,23.69,62.48,NORMAL,device003,,,
2025-07-25 10:44:47,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:48,25,100,NORMAL,device002,,,
2025-07-25 10:44:47,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:48,25,100,NORMAL,device002,,,
2025-07-25 12:23:42,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:44:51,29.79,73.12,NORMAL,device002,,,
2025-07-25 10:44:51,44.31,36.69,HIGH,device003,,,
2025-07-25 10:44:53,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:54,25,100,NORMAL,device002,,,
2025-07-25 10:44:53,30.76,68,NORMAL,device003,,,
2025-07-25 10:44:54,25,100,NORMAL,device002,,,
2025-07-25 10:44:57,45.12,37.19,HIGH,device002,,,
2025-07-25 10:44:57,24.37,78.7,NORMAL,device003,,,
2025-07-25 10:45:00,30.76,68,NORMAL,device003,,,
2025-07-25 10:45:00,25,100,NORMAL,device002,,,
2025-07-25 10:45:03,29.01,83.87,NORMAL,device003,,,
2025-07-25 10:45:02,37.01,67.8,NORMAL,device002,,,
2025-07-25 10:45:06,25,100,NORMAL,device002,,,
2025-07-25 10:45:06,30.76,68,NORMAL,device003,,,
2025-07-25 10:45:08,38.24,52.68,NORMAL,device003,,,
2025-07-25 10:45:08,28.77,48.7,NORMAL,device002,,,
2025-07-25 10:45:08,38.24,52.68,NORMAL,device003,,,
2025-07-25 10:45:08,28.77,48.7,NORMAL,device002,,,
2025-07-25 10:45:11,30.76,68,NORMAL,device003,,,
2025-07-25 10:45:11,25,100,NORMAL,device002,,,
2025-07-25 10:45:11,25,100,NORMAL,device002,,,
2025-07-25 10:45:14,28.63,35.2,NORMAL,device003,,,
2025-07-25 10:45:14,45.07,51.59,HIGH,device002,,,
2025-07-25 10:45:17,30.76,68,NORMAL,device003,,,
2025-07-25 10:45:17,25,100,NORMAL,device002,,,
2025-07-25 12:23:47,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 10:45:19,41.77,46.11,HIGH,device003,,,
2025-07-25 10:45:22,30.76,68,NORMAL,device003,,,
2025-07-25 10:45:23,25,100,NORMAL,device002,,,
2025-07-25 11:56:00,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:00,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:05,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:05,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:10,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:10,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:15,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:16,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:21,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:21,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:26,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:26,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:32,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:32,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:37,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:37,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:43,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:43,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:48,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:48,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:54,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:56:54,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:56:59,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:23:53,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 11:56:59,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:04,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:04,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:10,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:10,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:15,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:15,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:20,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:20,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:26,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:26,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:31,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:31,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:37,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:37,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:42,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:42,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:47,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:47,30.2,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:53,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:57:53,26.03,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:59,26.03,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:57:59,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:04,26.03,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:04,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:23:58,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 11:58:10,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:10,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:15,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:15,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:20,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:20,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:26,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:26,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:31,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:31,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:37,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:37,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:42,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:42,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:47,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:47,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:53,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:53,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:58:58,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:58:58,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:03,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:03,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:08,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:08,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:14,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:24:04,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 11:59:14,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:19,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:19,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:24,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:30,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:30,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:35,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:35,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:41,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:41,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:46,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:46,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:51,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:52,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 11:59:57,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 11:59:57,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:02,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:02,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:08,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:08,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:13,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:13,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:19,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:19,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:24:09,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 12:00:24,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:29,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:29,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:35,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:35,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:40,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:40,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:46,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:46,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:51,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:00:51,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:57,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:00:57,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:02,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:02,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:07,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:07,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:13,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:13,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:18,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:18,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:24,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:29,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:29,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:35,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:24:15,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 12:01:35,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:40,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:40,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:45,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:45,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:51,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:01:51,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:56,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:01:56,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:02,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:02,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:07,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:07,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:13,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:13,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:18,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:18,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:24,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:29,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:29,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:35,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:35,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:40,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:40,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:24:20,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 12:02:45,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:45,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:51,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:02:51,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:56,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:02:56,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:02,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:02,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:07,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:07,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:13,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:13,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:18,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:18,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:24,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:45,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:45,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:50,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:03:50,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:56,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:03:56,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:01,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:01,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:07,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:07,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:12,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:24:26,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 12:04:12,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:17,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:17,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:23,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:23,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:28,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:28,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:34,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:34,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:39,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:40,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:45,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:45,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:50,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:50,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:04:55,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:04:55,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:05:01,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:05:02,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:05:07,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:05:08,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:05:12,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:05:13,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:05:17,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:05:19,26,94,NORMAL,device002,Mumbai,19.076,72.8777
2025-07-25 12:24:31,19,84,NORMAL,device001,Dublin,53.3498,-6.2603
2025-07-25 12:05:22,30.22,69,NORMAL,device003,Tokyo,35.6895,139.6917
2025-07-25 12:05:24,26,94,NORMAL,device002,Mumbai,19.076,72.8777
